,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
37,4.9138743886364225,1.4998331992826661,0.2652199929061334,7.419036159527191,-8.910289439444007,-7.807125175321841,-10.479646780941572,7.886540946738822,7.012982544358228,6.518795898467918,1.0
38,-7.480678800443789,4.098399982241301,-0.8798986196743782,-7.865740455125187,3.0606443315667278,-5.72330812672883,-9.162740325874422,-8.626073712502047,-10.847987384769795,8.403499317159225,58.0
39,3.0253303558998694,-7.0414804713816705,5.838018414719865,3.622933779543933,6.121137876426023,0.9773104920799485,7.426071464661041,-9.84498381165117,-4.352585259564777,2.755778639449772,83.0
40,6.737537156374019,8.832495619920536,8.079504166287164,-2.0926411292715543,-1.5848709681841056,-6.7496622495458825,3.4740272879168232,2.444941943028673,6.292642720828226,-7.8684142652792355,64.0
41,-2.4394100263265543,-3.811631142607998,10.40883942943879,-8.642162563884563,-7.808880384578906,-2.914200316408527,1.574643741692451,3.935953822554703,-2.9437418451373527,9.009061441885459,61.0
42,-9.735427153589361,-2.0468439495495,-4.528501832994133,7.065506457409893,-7.864670342438588,7.873141071838704,-3.5917871828009416,-2.521784362900202,-9.945264213785562,-6.864942429728794,39.0
43,6.864290492467116,-9.478194500028607,-6.412705059552314,-3.0156764771969744,8.307738386879484,-3.9186283023950956,-7.972883482346988,8.14650288708314,0.6052714804139419,7.508173207949989,57.0
44,-9.494582302081792,3.9532427591731434,-2.087972069759954,-1.9180034986474113,8.77159899145638,4.625862281314976,8.736108664880847,-3.1472416564747094,7.772103152204154,5.345135374910339,80.0
45,4.49667942353393,-7.416608534471481,-1.081001294795556,0.312736819065879,4.494418802786199,-6.82713519395305,-5.533833054071271,-1.8425819906993963,3.2830327656419045,7.58999450947407,55.0
46,-5.836223918086463,5.737815232352137,-9.255013369099602,4.685642586706993,4.969605721169034,7.334673670796469,-5.120173061159619,-1.5071880201859085,1.9791301705959912,-5.2779014509798845,33.0
47,5.567492200048691,0.9964400646200572,7.578779500377469,2.506629651571009,-2.4753505190486442,3.7801227556180352,-10.26680290475291,-2.074525176225944,3.9633151925189014,-5.68758679237005,12.0
48,-1.7391009477325685,10.162176850530782,-4.608150746335396,-6.617609658060441,9.84115441468849,-4.851752386383233,3.835294234061843,-9.11798235974605,5.199113778973942,8.407609009871384,45.0
49,-0.9830494718976541,0.5721676728249809,10.164502576511886,0.8611618299501159,-5.5726279474473985,8.367358847361356,-1.8145224815431433,-8.434373274331026,-2.845102796171619,-3.260725555919919,75.0
50,8.045513755055433,2.521059437330933,-3.396596155719627,-8.367249169466042,-2.550897233801801,-4.728434413451335,-6.465411355043408,-10.027981040168436,4.158039237525206,-10.050755854688374,30.0
51,-2.018342781681124,5.184724888529361,3.8633993320118534,1.33430213456723,-1.3341750167221786,3.614320934724562,-0.9100303010610349,8.48724127734221,9.274726210265998,-3.0978744780213456,0.0
52,6.345845824689435,7.41438493837315,0.8410114948850271,0.45052862147724726,-4.3288016086660015,9.669827033177514,-1.769618673894124,-1.8480131753373836,-3.4237748978776192,10.385163027226884,59.0
53,-8.575862756584375,-3.1040966251581095,2.152404489727247,-2.6718727620165446,-6.799998681030989,-8.873579748297411,3.0963961055598315,2.3105663272470505,4.822181079212939,7.211739154252157,53.0
54,0.9662136066774805,5.54179426340683,1.014668291347733,0.5820605365520786,-0.903450403797523,3.8085539427645174,-0.7353389279183739,5.2942212079533695,8.305173092356009,-1.8541015311275801,0.0
55,-2.1182821318548317,-5.194267896955338,2.0624190907210322,-11.264085642928594,5.067727407698637,-8.063591696428452,-0.5462002120544913,-4.163651466201991,1.2098634656901555,10.40452426553403,34.0
56,8.147430598678794,11.944508555886102,0.5555264821014103,-6.853289729084464,2.0962114056360703,-0.46516333238203594,8.542332014723284,-8.973834321068088,5.6061798380672965,-3.0147687763220388,42.0
57,-1.2597765420942553,-0.38245098734688954,1.8573064012425262,-6.629675413508821,5.945017508524088,2.254428437078181,2.551748209912991,2.0189244352435987,-7.23408477843525,-2.362114183145857,67.0
58,11.182825822953525,6.547381924729288,-0.8728497891546467,4.99077875090177,-7.704851102779078,3.5962153688133194,-6.121486360600125,7.989687410925935,-0.5365623251722215,0.37146876261874606,2.0
59,8.293922788443554,7.579215614167559,-0.7846835173574394,8.31134790300964,-5.125636479517763,9.006244159442158,10.077357865513369,7.254599613889658,2.300934672165132,8.366471044322802,27.0
60,-2.8698184620336766,-6.342525290195264,-8.767997485293362,7.05792911530355,0.21168827190682793,7.260409482080464,4.550919855133478,-2.075356965662227,-2.9010343225108395,0.537224531116971,84.0
61,-4.455522797096877,-3.7052202916324197,-8.27465281718986,4.520122499198205,2.050555571793141,-4.989487580808313,1.5758374965760924,-8.938889833514112,0.9434432517733883,9.78368117367347,8.0
62,0.713700126411467,-10.283315816647793,-1.572470052485569,-8.92291082520319,-5.125686315140264,9.437452453148088,-5.114094272724438,7.55182951365491,5.5735737684277185,-6.1839356279090705,82.0
63,1.0508564850900486,3.226688258044395,1.6306042190000123,0.06769906239997492,-0.1157319493322937,3.7036860881642952,-1.3057252932115448,7.444242963467578,10.2141728245957,-1.9259655431615574,0.0
64,4.056495673838936,-4.838267098067255,4.639814275557478,1.734455486823217,-2.9918561733851763,-5.920316714357142,5.798994109103216,8.957389056633147,-1.215682976316494,1.6254114699681423,37.0
65,9.202367970794883,7.54170374668476,-4.1416711653531175,-5.412534146899931,0.6358012614663975,9.256927952211004,-6.093208094492709,-5.7577973316984234,8.775137750415855,-0.5718757175421838,86.0
66,-7.5575025294076505,8.431934034190562,-11.526725002919784,-7.159618419119307,2.5204936313768664,-8.364430144739108,7.4258757403955435,5.82125359180265,9.358850278878386,-0.3320037827462642,74.0
67,6.578893458729415,-0.20872261618415422,9.650652255044603,2.792005525511216,6.06244965576196,7.941751519113831,5.080308155269075,-6.407929032439519,1.2100961256939478,-3.0508902198969237,38.0
68,0.9910231590157494,-6.505154937440386,7.596557251665475,8.542160378008138,-0.5466424016293204,9.69662606719939,0.9783409526133205,9.114741143581188,7.816442819542001,9.214713471071416,56.0
69,9.889766704984305,7.488738234091779,-0.008708610081228807,6.042469009873739,-8.648200755142527,1.5208320542538265,-7.079501811136613,8.430142485678475,0.41790822122614285,-1.5011045261700122,2.0
70,-0.5643198638594942,-8.676904365765973,-5.664645090683327,-11.646434659122917,6.528126029691405,-5.420551928846371,-3.013218376531827,10.183675809316323,5.216173858403383,-7.798881376222336,17.0
71,-3.596546612568888,3.0922683089447025,-1.1968040831388975,-7.319258680193686,-11.022529871214447,-8.811055430533244,3.2486245974710615,-1.0854161442367556,0.5487844155650106,7.389218446374315,20.0
72,7.561153744205985,6.098716652114945,-10.092393809878466,6.280738395867752,10.2002059842481,3.642923790607072,-6.2737021611728245,1.019638897879696,-5.88035658910149,-3.4386052723154035,85.0
73,9.381961973505216,-5.267904865378219,2.5962873923478,-4.659885179496921,-9.088349721697526,6.444903468599691,-3.8273390431474654,-4.035133629056112,0.8035272013620763,8.971356995099148,21.0
74,-5.492937341545532,3.4933952466256906,-6.34993149532971,3.5600918285311276,1.9321887671540454,-0.28845342050100853,2.038015678926733,-5.065529265349937,2.839167908504654,-0.8527548194455127,43.0
75,8.440827602635133,5.686939629936264,-2.4844693476621487,5.769817726957388,-8.898239104497542,4.463469833340919,-6.720661980158002,9.430775087868495,0.719644884166204,-2.799302014580667,2.0
76,-0.8206891429290077,-9.319518696245638,5.808997428482338,-6.407229335893807,-0.6785043853885986,-6.861042089515433,-8.262233459302157,6.644915862824677,8.539002629998539,9.999267038418914,29.0
77,-6.948955446876116,-6.286550420580768,-8.186461480042652,4.085098365102197,-3.214971626448584,-4.391173239675728,4.687553558209209,-2.32437149187495,4.091300851383712,6.395560626152801,94.0
78,-3.368384184889921,-1.966974182420508,-8.237911353468746,2.9654837932848457,-7.7897871034515545,1.5286785832669794,5.1147214844976645,3.0652396231235346,8.808532207892437,-7.9126400694973205,68.0
79,-8.04396800930002,7.282311582674598,0.9744257808988747,-1.586844532576531,7.514181229391314,-0.7624610241105753,6.1390903913871,-1.8752309459539391,6.366055530160062,3.074886828007475,36.0
80,7.459746293627975,0.20264861115415567,-0.6239060102735259,-3.607768831674446,8.502803871929071,8.58998959312397,8.859592918713748,-1.478454996373302,9.62722379394195,4.6086534176023735,76.0
81,1.5647724348028724,-8.950983121023816,-0.3552209484392579,0.15548499162423657,0.877243048142359,3.5100378597524236,-4.353874295609118,-7.706825150079553,-3.037159898009261,10.169661214714013,35.0
82,-4.351829344670028,1.748539960075527,7.337622037205133,-3.4737897681915215,0.9311393676402817,-4.8935752893765985,0.06214423690668436,0.8765164359670488,-4.299407761591619,2.501100895916456,49.0
83,-0.6062243994352634,6.547389222031031,0.6324726128065352,2.819988415382335,-3.641960028409713,4.323247700057543,0.3697984942540753,7.01105089431376,9.69583558229347,-1.7836890513797803,0.0
84,4.088676656644235,-3.1518524020474583,-6.610736610018913,-5.621748346576804,9.18354939507086,-4.590927443212443,-0.21761794908856724,0.605048048904494,5.320399179461283,6.511483403734583,77.0
85,5.923576964149855,0.44874491259797483,1.625629979634353,6.850084398634971,-8.02849022193953,-7.661990849205462,-9.150778613006977,6.648634093813737,3.7571987563935876,7.380920172965118,1.0
86,-4.013472136363105,2.1567969987691002,-4.400154638519549,7.136132950808947,-8.697577827628244,-6.897044992617753,-5.136703313957597,0.5200674819479438,5.306070872428504,1.2284147514138077,81.0
87,4.573448800375611,6.7005453032501325,-9.40768084489263,8.604902432026428,-3.1331125705568477,8.193169085518731,3.80355722351897,10.69191772120549,5.672306804886522,-2.8100736013956693,72.0
88,2.1742008370385495,-6.95825811237648,0.3255665551468321,-0.03596837560667429,1.9670843058396426,3.7488041597396737,-2.344050950921482,-8.501381749729976,-1.1107210550120887,7.924542392948907,35.0
89,0.052358062736493016,5.715939025747021,0.6748367691256087,0.36174909827177504,-1.096132878276264,2.7679906695999836,-2.254292632666542,7.0139101900384615,7.725000887171544,-1.7991949844772541,0.0
90,4.551472643563117,-5.8045565626985285,7.93600731139574,1.226369578683725,10.413332988788037,-6.072545939606294,-0.42350510630931226,-3.4694316617169436,-3.76574922244532,2.8480279991800934,97.0
91,8.619094913920467,-1.2821905586597686,-1.7259710228213707,-2.813985511672806,7.491881157057046,8.699107555512073,9.449006255411044,-3.207235800827062,8.261534136602954,5.944781743133,76.0
92,0.5186294842569691,4.675598408945883,2.512577168153689,1.860005404752282,-0.7560670528169687,3.1610504767356145,-0.8578908312375279,9.423990706739126,8.762329028788324,-1.5564413044172833,0.0
93,-2.9533629484223445,4.919489768935956,-2.550227781681347,-6.495986624917528,-8.837690191439524,-10.135109429695468,2.8741000236823204,-1.3054421724553675,0.5711920375329885,8.640316706291028,20.0
94,-7.941219069261975,7.530781883564301,-5.339204765877514,0.255999939885295,-6.603104416186393,6.971130545867802,6.110781404861124,1.526000347248035,-2.085963816558682,-7.646001986833849,15.0
95,-1.6281835282250683,4.393033091770115,5.177550286594386,-4.744977504751343,6.3596023994394795,-2.646007243576166,8.586845197023074,2.004507740976509,7.097779410739812,2.8617035701245164,11.0
96,7.211418829876609,3.712350421046774,-10.198296827957405,2.733269271936429,7.1154088313697095,3.6517340341029447,-6.950338134582362,-1.0509129793972283,-6.8530964270035915,-2.6125511763294886,85.0
97,7.938989368672887,-0.41058816159966516,7.813442207134013,2.047305999880178,6.2422497757445115,9.12573179497652,6.764251104802895,-6.742557758928042,5.99499818101148,-2.948078469009945,38.0
98,5.644466372457571,-9.76142460475143,-1.0020881065278382,-0.8576709715641153,2.6304700688029676,-8.512764389028852,-5.587741883222033,-3.8094959200243492,2.6448006067495844,7.07931562253227,55.0
99,9.702890870520221,4.318598033366827,-1.5940260313997583,4.815877408131891,-7.2455195376182875,2.0363814667100497,-7.813741356619843,9.978125917629383,1.772282711800024,-2.120036005525568,2.0
100,-4.420467296014853,8.311928633027097,5.201494871204327,4.915379684076144,5.928390236687157,-6.972023763686666,1.2764830668249376,1.5229369574660279,8.748818416519907,-3.431699016958165,25.0
101,-7.069084095176024,1.7001559302343607,-2.5485380545850425,-7.537281555301921,5.6494313691922,-7.188290972759647,-7.809308690546596,-7.729846834249697,-7.908493995922822,10.126531105617284,58.0
102,7.511604913233312,6.4187257740493875,-2.6756045521502716,-10.507363576207565,-2.7223500111958763,-3.545754592843361,-6.0729428335551345,-8.201173425495456,5.419973543704779,-9.330626480139228,30.0
103,-7.128574727919835,8.707705123471198,1.1674915253552367,-0.35886183293708485,6.882666193893923,-0.6283032555560117,3.6600717621781005,-0.8190014825387382,8.634196782133797,2.934230560575463,36.0
104,-4.0741105578157,-6.765821060340191,1.0138732990670487,-8.873895433034058,-6.06035719864408,0.2205484071820798,-2.950045168266642,-1.7059849772648517,-4.430091382489244,0.8836920916584796,23.0
105,-9.77285164018957,-3.4608495914646307,5.154120259906578,3.7752024118948833,2.7062457938127085,3.422542739455432,-5.631956406273621,-4.485485797300784,2.904326391800845,7.581608151965931,51.0
106,-1.3635397511922667,2.712251832511165,-6.235964844380412,-6.585226366590447,6.717427000771091,-9.94511768421862,-0.8679729314243461,-7.084807386818443,-0.2701582343073451,9.46678913890524,65.0
107,-0.2874176205121596,-3.209756893799402,-3.732512186234877,-4.677081378758904,-1.6266273747530344,5.453461706628367,-3.643299437474349,1.4584890687738317,-6.942138689075802,-5.831785516952356,73.0
108,5.734239769806285,-9.606676778648241,1.210079239498857,-1.6030407677614165,0.08361765170787094,-3.4646822546033094,-5.2597265341312145,-9.870704352227825,1.5326189879904308,6.435634496250972,69.0
109,5.861239144327929,0.761348648639665,0.8901487236959185,8.784729155383484,-7.761301228787456,-8.536328281072425,-8.164064293744195,8.11461108173918,5.1344329534111806,6.762402408462798,1.0
110,7.270983706470356,-8.752315754488611,-3.741151723425733,-8.934308748797193,0.3948973925736756,3.908804666093359,-4.763169527473144,-7.320220247541864,-3.342844342257183,8.586368946600562,93.0
111,0.949426798737333,-5.181412663684833,-8.716318129489162,4.133265877344355,-9.361986691224487,-1.1857853560593907,1.4778519570586965,9.441641304954953,-9.385539721069184,-0.4753151157731845,52.0
112,3.341769775014021,0.09262523120123048,9.26177815159017,4.017437427122095,-1.9814741151947741,3.7449382650001963,-10.478336148959018,-3.893852822757423,1.1264077691430705,-3.229821033322322,12.0
113,3.9639515947194885,-10.741814241395781,-1.9020777842898706,-0.3348898440205348,0.5773828756404877,4.04610727448556,-5.26768913080477,-7.714524799699441,-2.0107095292109003,7.696326563236671,35.0
114,-7.834531728681916,-3.165806013383762,2.716071784205321,4.691189324555612,2.1472381531546048,3.934980740093033,-6.638235953838321,-2.863883627283178,3.7949479583307975,8.037736207249992,51.0
115,5.672717707115951,-6.040680161404978,-6.546989402304027,-7.120714146818971,3.618576834662057,-5.760654331684387,-3.9800663865274326,3.073957066528232,7.135941071654895,3.8533057888712325,31.0
116,-1.477822733903289,-2.5931571402782487,9.870485005574883,-7.808210799520904,-8.6999521384224,-3.231295741813779,2.865156638170226,4.182147449753011,-0.7716885338705588,12.149495157347467,61.0
117,0.8799443645330869,-3.8837753642010946,-3.213787530777053,-5.690317130681186,-0.7781420004405746,3.9113771499190877,-3.8928780561768552,1.3194627095056575,-7.538728113983918,-8.054429980714502,73.0
118,-1.693664836745768,5.291894359839338,3.239431537369681,7.10293785067684,9.67867470607933,8.669465583702243,5.675431048219186,5.655523882998666,-4.464005562585988,-8.36780101336774,62.0
119,8.835009685287895,-9.571394436660173,9.428561477662546,-8.839834224581574,5.862261087320913,1.6085949501831363,-5.229177990329016,-2.241455213314625,4.627337669118687,-3.5605632247606347,91.0
120,6.543360337020432,1.0007169697347502,-1.7559653697204802,9.156384799264263,-10.49302150690377,-7.593852429377804,-9.74970444961832,7.8460085917079585,5.464973807791079,6.5136287048802695,1.0
121,4.636683159208999,8.154658138684507,3.7681520406151296,0.01749597211853482,-3.7944505331786496,8.582153410589019,-1.4299118854051347,3.654750897181887,-2.3547496644475814,9.38563152241514,59.0
122,-7.0075275301003765,9.023238142138496,-7.883527308881561,2.46849361390746,-7.35029058177553,7.265698597726746,6.0047000013353395,1.687629766273834,-2.3748656848759286,-8.894665485521733,15.0
123,0.020013480695858454,-9.429537541350696,-5.52676696693007,-9.3299893771785,6.699624300476889,-4.294305999128672,-3.1588751909979584,9.040192928689432,2.96125561363261,-9.962542982557192,17.0
124,2.8726888764577265,-8.75719139987694,4.4164999919565044,2.501622749887478,5.570541057500291,-0.38154750824559924,6.87383723541366,-9.775391997772486,-5.078863453489326,6.31306839319315,83.0
125,3.665809186938972,-5.612043245446577,-6.193482728096457,-6.1045741084837415,9.698614337675393,-4.089202011951211,-0.8058148057100802,2.8510817678124134,5.26681474997247,7.107937444818634,77.0
126,-6.044854743993142,-1.682460778063285,2.610401827316628,-7.610242927538135,1.1131442981497457,-0.4400709196296179,-4.2145605378623205,-6.254539657107426,-0.021130308481014826,-1.782876008083127,60.0
127,7.762901286482791,-10.647459725257917,1.9587632798437096,-2.051243122819239,1.4484711432006332,-3.5246567326362515,-5.699898550625834,-7.847351394595548,1.0877853017097334,7.300910420362522,69.0
128,8.755486768408613,-10.60526556315214,-4.419263895903695,-8.799770842262909,-0.7405929673541305,5.423499227665378,-3.9665762698722284,-6.902249999524719,-2.9800005551782807,5.893726895855016,93.0
129,-6.757829685679717,-5.347819581678302,-9.876991617050795,4.9154630556336905,-0.9212328730838415,-3.64674971045366,4.437239462143523,-2.271222530851662,3.649442428526055,4.131872641668404,94.0
130,-6.578744709291574,1.8660731944680384,2.4323690514924894,-7.454973283421754,9.112327345425099,2.02896751847382,0.6531037018164763,1.6991422192033108,3.2489251441652405,-4.83104946984999,18.0
131,-2.032832626884387,-4.59877063910603,-8.40508423439424,4.4623352996135965,-5.839996745086344,1.4652519299956803,3.3117661679187815,3.291205894682882,8.830499270914974,-7.5529461310670065,68.0
132,9.089050177907666,9.631631597604303,-2.5381982083023087,-8.158234173781342,2.2009442965326027,-1.358774429220681,10.722597440202462,-8.805273778599574,7.350168149831993,-3.8326623264230184,42.0
133,0.24011669444081424,-10.49508555605111,-5.243661760632515,-9.982237110343046,5.372827001869058,-6.01037613936716,-2.860142666424995,7.742620764543401,3.2138559555819386,-11.030951702315214,17.0
134,3.4315208746961012,-9.249923427780793,-1.9938371140909004,0.9463572371259926,0.7482939363379475,3.5775684280257534,-5.190382170432061,-8.26208622686365,-0.8848815696239887,8.133464849277868,35.0
135,-7.064699679497075,1.7263441713020784,-0.03607866171622631,-7.7091767499971695,3.402856790121711,-5.843065650678307,-9.582775658335587,-10.304062411869117,-8.046070619167653,7.171706763122698,58.0
136,5.47735171456352,9.320468388823283,8.133946601960291,-2.8350648738664757,-3.550824774727638,-8.658971130549833,3.382272169471435,4.822896890050183,7.542106340567614,-8.136204492903628,64.0
137,7.978098914471167,-8.727724857634627,-7.393810677084603,-3.150876685750858,9.185023988115336,-3.1372208278215425,-6.905126511169296,8.509289849847377,-1.9436320757369618,8.103610011013258,57.0
138,-8.281661852856088,-3.6477423964979088,-3.8117779117239037,0.7761150383104176,2.8705786356953396,-9.01102553986463,-1.1732379257157883,8.923665080331501,-6.185494561487169,2.92990590370018,99.0
139,-8.46976323855587,11.413743543200045,-10.039204630226271,-4.7687266265405075,2.1132523089130055,-7.875782100930049,8.268538580202536,5.090246664048222,8.58138465321996,-0.05021681709902681,74.0
140,-6.839596985602916,6.508609178542624,-8.10653544245885,5.9482587928376525,6.419017141604074,6.4128601576452695,-4.726977801064905,-1.9191522259481342,1.457943045956433,-5.254429336817464,33.0
141,-3.30509406065298,-7.4453345709769625,-5.970268294432896,8.874577406812278,2.161640353981891,-0.5486608851932808,-5.852016107352876,-4.005386486643577,-7.904818118002254,-0.3437614044841508,19.0
142,-3.937174745479215,-5.871264527743467,-8.474505020564656,-8.790636079639485,-4.694292989343598,-6.769245203757974,-3.731604268848616,-8.377764865067995,-9.776371952890695,7.896054758505089,70.0
143,-3.087322026398853,2.1771297748269056,-6.145313082548513,5.025660071368386,-2.9431989882575533,-6.237747009415395,1.83278572883674,-7.995472761586392,6.908588665702803,-10.837815873905225,9.0
144,0.3777708169861558,-4.547740918499169,-9.336516080085744,3.3580395473534086,-12.131128520373295,-3.5015091180668345,0.6532976739919287,7.618630730055171,-7.925795532715865,-0.5328222894188996,52.0
145,-8.053626174055088,8.191077171004864,-6.0810908242412545,1.7941279075964025,-7.400866014633861,6.423514169319579,5.723308559159971,1.8314888802125973,-1.7761791616315807,-8.288092931361968,15.0
146,-2.330849942383999,4.8438197614463805,-1.5610320281914216,-5.655999308200707,-9.63066144755109,-9.024120057490089,2.759993692325339,-0.5825939690972676,2.2147533946523605,8.770103613626882,20.0
